smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CC(C)OC(=O)NCCOC(=O)Nc1cccc(Cl)c1,True,Aliphatic long chain,1,"InChI=1S/C13H17ClN2O4/c1-9(2)20-12(17)15-6-7-19-13(18)16-11-5-3-4-10(14)8-11/h3-5,8-9H,6-7H2,1-2H3,(H,15,17)(H,16,18)",1,83,train
O=c1cc[nH]c2cccc(Cc3ccccc3)c12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H13NO/c18-15-9-10-17-14-8-4-7-13(16(14)15)11-12-5-2-1-3-6-12/h1-10H,11H2,(H,17,18)",1,84,train
Cc1ccccc1OCC1Cn2c(nc3c2c(=O)[nH]c(=O)n3C)O1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H16N4O4/c1-9-5-3-4-6-11(9)23-8-10-7-20-12-13(17-16(20)24-10)19(2)15(22)18-14(12)21/h3-6,10H,7-8H2,1-2H3,(H,18,21,22)",0,85,train
CCc1nnc(NC(=O)C2CCN(C(=O)NC3CCCCC3)CC2)s1,True,(),0,"InChI=1S/C17H27N5O2S/c1-2-14-20-21-16(25-14)19-15(23)12-8-10-22(11-9-12)17(24)18-13-6-4-3-5-7-13/h12-13H,2-11H2,1H3,(H,18,24)(H,19,21,23)",0,86,train
OCCNC1=NCCN1,True,(),0,"InChI=1S/C5H11N3O.HI/c9-4-3-8-5-6-1-2-7-5;/h9H,1-4H2,(H2,6,7,8);1H",0,87,train
CCOC(=O)C1=c2s/c(=C\c3ccco3)c(=O)n2C(=N)C(C(=O)OCC)C1c1ccco1,True,imine,1,"InChI=1S/C22H20N2O7S/c1-3-28-21(26)16-15(13-8-6-10-31-13)17(22(27)29-4-2)20-24(18(16)23)19(25)14(32-20)11-12-7-5-9-30-12/h5-11,15H,3-4,23H2,1-2H3/b14-11-",0,88,train
Cc1cc(C)n(S(=O)(=O)Cc2ccccc2)n1,True,(),0,"InChI=1S/C12H14N2O2S/c1-10-8-11(2)14(13-10)17(15,16)9-12-6-4-3-5-7-12/h3-8H,9H2,1-2H3",0,89,train
COC(=O)c1ccc(Oc2cc(C)nc(-n3nc(C)cc3C)n2)cc1,True,(),0,"InChI=1S/C18H18N4O3/c1-11-10-16(20-18(19-11)22-13(3)9-12(2)21-22)25-15-7-5-14(6-8-15)17(23)24-4/h5-10H,1-4H3",1,90,train
CCOCCN1CCC(OC(C)=O)C(C)C1,True,Aliphatic long chain,1,"InChI=1S/C12H23NO3.ClH/c1-4-15-8-7-13-6-5-12(10(2)9-13)16-11(3)14;/h10,12H,4-9H2,1-3H3;1H",0,91,train
CCN(CC)c1ccc2c(c1)OC(=N)C(C#N)C2c1cccnc1,True,imine,1,"InChI=1S/C19H20N4O/c1-3-23(4-2)14-7-8-15-17(10-14)24-19(21)16(11-20)18(15)13-6-5-9-22-12-13/h5-10,12,18H,3-4,21H2,1-2H3",1,92,train
CCc1c(C)c(C#N)c2nc3ccccc3n2c1Nc1c(C)n(C)n(-c2ccccc2)c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C26H24N6O/c1-5-19-16(2)20(15-27)25-28-21-13-9-10-14-22(21)31(25)24(19)29-23-17(3)30(4)32(26(23)33)18-11-7-6-8-12-18/h6-14,29H,5H2,1-4H3",0,93,train
CCC(NC(=O)Nc1cc(OC)c(OC)c(OC)c1)(C(F)(F)F)C(F)(F)F,True,(),0,"InChI=1S/C15H18F6N2O4/c1-5-13(14(16,17)18,15(19,20)21)23-12(24)22-8-6-9(25-2)11(27-4)10(7-8)26-3/h6-7H,5H2,1-4H3,(H2,22,23,24)",0,94,train
Cc1[nH]c(=NC(=N)Nc2ccccc2)nc2ccccc12,True,"imine, imine",2,"InChI=1S/C16H15N5/c1-11-13-9-5-6-10-14(13)20-16(18-11)21-15(17)19-12-7-3-2-4-8-12/h2-10H,1H3,(H3,17,18,19,20,21)",1,95,train
CCOc1ccc(CSC(CC(=O)O)C(=O)O)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C13H16O5S/c1-2-18-10-5-3-9(4-6-10)8-19-11(13(16)17)7-12(14)15/h3-6,11H,2,7-8H2,1H3,(H,14,15)(H,16,17)",0,96,train
O=C1CC(c2ccc3c(c2)OCO3)CN1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C11H11NO3/c13-11-4-8(5-12-11)7-1-2-9-10(3-7)15-6-14-9/h1-3,8H,4-6H2,(H,12,13)",1,97,train
CCSc1nnc(NC(=O)C(C(F)(F)F)C(F)(F)F)s1,True,"N-acyl-2-amino-5-mercapto-1,3,4-thiadiazole",1,"InChI=1S/C8H7F6N3OS2/c1-2-19-6-17-16-5(20-6)15-4(18)3(7(9,10)11)8(12,13)14/h3H,2H2,1H3,(H,15,16,18)",1,98,train
Cc1c(C=NCCOCc2ccccc2)cnn1C,True,"Aliphatic long chain, imine",2,"InChI=1S/C15H19N3O/c1-13-15(11-17-18(13)2)10-16-8-9-19-12-14-6-4-3-5-7-14/h3-7,10-11H,8-9,12H2,1-2H3",1,99,train
COc1cccc(-n2c(=O)[nH]c(O)c(C=NCCN3CCOCC3)c2=O)c1,True,imine,1,"InChI=1S/C18H22N4O5/c1-26-14-4-2-3-13(11-14)22-17(24)15(16(23)20-18(22)25)12-19-5-6-21-7-9-27-10-8-21/h2-4,11-12,24H,5-10H2,1H3,(H,20,23,25)",0,100,train
C=CCn1c(=O)[nH]c(O)c(C=NCCN(C)C)c1=O,True,"imine, isolated alkene",2,"InChI=1S/C12H18N4O3/c1-4-6-16-11(18)9(10(17)14-12(16)19)8-13-5-7-15(2)3/h4,8,18H,1,5-7H2,2-3H3,(H,14,17,19)",0,101,train
Cc1cc(C)c(-n2c(=O)[nH]c(O)c(C=NCCN3CCOCC3)c2=O)c(C)c1,True,imine,1,"InChI=1S/C20H26N4O4/c1-13-10-14(2)17(15(3)11-13)24-19(26)16(18(25)22-20(24)27)12-21-4-5-23-6-8-28-9-7-23/h10-12,26H,4-9H2,1-3H3,(H,22,25,27)",0,102,train
O=C1CCCN1CC(CN1CCOCC1)Sc1nnnn1-c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H24N6O2S/c25-17-7-4-8-23(17)14-16(13-22-9-11-26-12-10-22)27-18-19-20-21-24(18)15-5-2-1-3-6-15/h1-3,5-6,16H,4,7-14H2",0,103,train
CCCCn1c(=O)[nH]c(O)c(C=NCCN2CCCCC2)c1=O,True,imine,1,"InChI=1S/C16H26N4O3/c1-2-3-10-20-15(22)13(14(21)18-16(20)23)12-17-7-11-19-8-5-4-6-9-19/h12,22H,2-11H2,1H3,(H,18,21,23)",0,104,train
CCOC(=O)C1C(=O)NC(C)C1c1ccccc1,True,beta-keto/anhydride,1,"InChI=1S/C14H17NO3/c1-3-18-14(17)12-11(9(2)15-13(12)16)10-7-5-4-6-8-10/h4-9,11-12H,3H2,1-2H3,(H,15,16)",1,105,train
Cc1cc(Oc2ccc(-c3ccccc3)cc2)nc(N2CCOCC2)n1,True,(),0,"InChI=1S/C21H21N3O2/c1-16-15-20(23-21(22-16)24-11-13-25-14-12-24)26-19-9-7-18(8-10-19)17-5-3-2-4-6-17/h2-10,15H,11-14H2,1H3",1,106,train
CCN(CC)S(=O)(=O)c1cccc2c(N(C)C)cccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H22N2O2S/c1-5-18(6-2)21(19,20)16-12-8-9-13-14(16)10-7-11-15(13)17(3)4/h7-12H,5-6H2,1-4H3",1,107,train
CC1CCCCN1c1nc(-c2ccncc2)nc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C19H20N4/c1-14-6-4-5-13-23(14)19-16-7-2-3-8-17(16)21-18(22-19)15-9-11-20-12-10-15/h2-3,7-12,14H,4-6,13H2,1H3",1,108,train
Cc1ccc(C(=O)c2c[nH]nc2-c2cc(Cl)ccc2O)cc1,True,(),0,"InChI=1S/C17H13ClN2O2/c1-10-2-4-11(5-3-10)17(22)14-9-19-20-16(14)13-8-12(18)6-7-15(13)21/h2-9,21H,1H3,(H,19,20)",1,109,train
CSc1nc(Oc2ccc(=O)[nH]n2)nc(N(C)C)n1,True,(),0,"InChI=1S/C10H12N6O2S/c1-16(2)8-11-9(13-10(12-8)19-3)18-7-5-4-6(17)14-15-7/h4-5H,1-3H3,(H,14,17)",0,110,train
COc1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1,True,(),0,"InChI=1S/C17H26N2O3S/c1-22-16-5-7-17(8-6-16)23(20,21)19-13-9-15(10-14-19)18-11-3-2-4-12-18/h5-8,15H,2-4,9-14H2,1H3",0,111,train
Cc1oc2cc(O)ccc2c(=O)c1-c1cnn(-c2ccccc2)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H14N2O3/c1-12-18(19(23)16-8-7-15(22)9-17(16)24-12)13-10-20-21(11-13)14-5-3-2-4-6-14/h2-11,22H,1H3",1,112,train
Cc1cccc(OCC(=O)N2CCC(N3CCCCCC3)CC2)c1,True,(),0,"InChI=1S/C20H30N2O2/c1-17-7-6-8-19(15-17)24-16-20(23)22-13-9-18(10-14-22)21-11-4-2-3-5-12-21/h6-8,15,18H,2-5,9-14,16H2,1H3",0,113,train
Cc1nc2sc(C#N)c(N)c2c2c1CCCC2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C13H13N3S/c1-7-8-4-2-3-5-9(8)11-12(15)10(6-14)17-13(11)16-7/h2-5,15H2,1H3",1,114,train
CCCCc1c(O)n(-c2ccccc2)c(SCCN(C)C)nc1=O,True,(),0,"InChI=1S/C18H25N3O2S/c1-4-5-11-15-16(22)19-18(24-13-12-20(2)3)21(17(15)23)14-9-7-6-8-10-14/h6-10,22H,4-5,11-13H2,1-3H3",0,115,train
N#Cc1nc(-c2ccc(F)cc2)oc1N1CCCC1,True,(),0,"InChI=1S/C14H12FN3O/c15-11-5-3-10(4-6-11)13-17-12(9-16)14(19-13)18-7-1-2-8-18/h3-6H,1-2,7-8H2",1,116,train
CC(=O)Nc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1,True,(),0,"InChI=1S/C19H16N6O/c1-13(26)23-14-7-9-15(10-8-14)24-18-17-11-22-25(19(17)21-12-20-18)16-5-3-2-4-6-16/h2-12H,1H3,(H,23,26)(H,20,21,24)",0,117,train
O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,True,(),0,"InChI=1S/C20H14ClN3O3/c21-15-8-6-13(7-9-15)11-18(25)22-16-4-1-3-14(12-16)19-23-24-20(27-19)17-5-2-10-26-17/h1-10,12H,11H2,(H,22,25)",0,118,train
CCCOc1ccc(CSC(CC(=O)O)C(=O)O)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C14H18O5S/c1-2-7-19-11-5-3-10(4-6-11)9-20-12(14(17)18)8-13(15)16/h3-6,12H,2,7-9H2,1H3,(H,15,16)(H,17,18)",0,119,train
c1ccc(-n2ncc3c(NCCCN4CCOCC4)ncnc32)cc1,True,Aliphatic long chain,1,"InChI=1S/C18H22N6O/c1-2-5-15(6-3-1)24-18-16(13-22-24)17(20-14-21-18)19-7-4-8-23-9-11-25-12-10-23/h1-3,5-6,13-14H,4,7-12H2,(H,19,20,21)",0,120,train
N#Cc1nc(-c2cccs2)oc1NCc1ccccc1,True,(),0,"InChI=1S/C15H11N3OS/c16-9-12-14(17-10-11-5-2-1-3-6-11)19-15(18-12)13-7-4-8-20-13/h1-8,17H,10H2",1,121,train
CCc1c(C(=O)O)[nH]c2ccc(Br)cc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C11H10BrNO2/c1-2-7-8-5-6(12)3-4-9(8)13-10(7)11(14)15/h3-5,13H,2H2,1H3,(H,14,15)",1,122,train
S=c1[nH]c(-c2ccccc2)nn1-c1ccccc1,True,Thiocarbonyl group,1,"InChI=1S/C14H11N3S/c18-14-15-13(11-7-3-1-4-8-11)16-17(14)12-9-5-2-6-10-12/h1-10H,(H,15,16,18)",1,123,train
CSc1nc(=O)c(Cc2ccccc2)c(O)[nH]1,True,(),0,"InChI=1S/C12H12N2O2S/c1-17-12-13-10(15)9(11(16)14-12)7-8-5-3-2-4-6-8/h2-6H,7H2,1H3,(H2,13,14,15,16)",0,124,train
CN(C)CC(O)COc1cccc(OCC(O)CN(C)C)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H28N2O4.ClH/c1-17(2)9-13(19)11-21-15-6-5-7-16(8-15)22-12-14(20)10-18(3)4;/h5-8,13-14,19-20H,9-12H2,1-4H3;1H",0,125,train
CN(C)CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN(C)C)cc2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C25H38N2O4.ClH/c1-25(2,19-7-11-23(12-8-19)30-17-21(28)15-26(3)4)20-9-13-24(14-10-20)31-18-22(29)16-27(5)6;/h7-14,21-22,28-29H,15-18H2,1-6H3;1H",0,126,train
Oc1ccccc1CNn1cnnc1,True,(),0,"InChI=1S/C9H10N4O/c14-9-4-2-1-3-8(9)5-12-13-6-10-11-7-13/h1-4,6-7,12,14H,5H2",0,127,train
CC(=NO)c1ccc2[nH]ccc2c1,True,"imine, oxime, Oxygen-nitrogen single bond",3,"InChI=1S/C10H10N2O/c1-7(12-13)8-2-3-10-9(6-8)4-5-11-10/h2-6,11,13H,1H3/b12-7+",1,128,train
O=C1c2ccccc2NC(c2ccc(F)cc2)N1Cc1ccco1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C19H15FN2O2/c20-14-9-7-13(8-10-14)18-21-17-6-2-1-5-16(17)19(23)22(18)12-15-4-3-11-24-15/h1-11,18,21H,12H2",1,129,train
CCc1cc2c(=O)c(-c3nc4ccccc4[nH]3)coc2cc1OC(=O)N1CCOCC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H21N3O5/c1-2-14-11-15-20(12-19(14)31-23(28)26-7-9-29-10-8-26)30-13-16(21(15)27)22-24-17-5-3-4-6-18(17)25-22/h3-6,11-13H,2,7-10H2,1H3,(H,24,25)",0,130,train
Cc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H18N2O2/c1-14-8-10-15(11-9-14)19-21-18-7-3-2-6-17(18)20(23)22(19)13-16-5-4-12-24-16/h2-12,19,21H,13H2,1H3",1,131,train
COc1cccc(C2=Nc3nnnn3C(c3ccccc3)C2)c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C17H15N5O/c1-23-14-9-5-8-13(10-14)15-11-16(12-6-3-2-4-7-12)22-17(18-15)19-20-21-22/h2-11,16H,1H3,(H,18,19,21)",1,132,train
CCOC(=O)CNS(=O)(=O)c1cc(-c2nn(C)c(=O)c3ccccc23)ccc1C,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H21N3O5S/c1-4-28-18(24)12-21-29(26,27)17-11-14(10-9-13(17)2)19-15-7-5-6-8-16(15)20(25)23(3)22-19/h5-11,21H,4,12H2,1-3H3",0,133,train
CCn1cc(C(=O)NCC2CCCO2)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C22H29FN4O3/c1-3-26-14-17(22(29)24-13-15-5-4-10-30-15)21(28)16-11-18(23)20(12-19(16)26)27-8-6-25(2)7-9-27/h11-12,14-15H,3-10,13H2,1-2H3,(H,24,29)",0,134,train
COc1ccc(C(=O)C2C(=O)C(=O)N(c3cc(C)on3)C2c2ccc(OC)c(OC)c2)cc1OC,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C25H24N2O8/c1-13-10-20(26-35-13)27-22(14-6-8-16(31-2)18(11-14)33-4)21(24(29)25(27)30)23(28)15-7-9-17(32-3)19(12-15)34-5/h6-12,22,28H,1-5H3/b23-21+",0,135,train
COc1cccc(C(=O)C2C(=O)C(=O)N(c3cc(C)on3)C2c2cccs2)c1,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C20H16N2O5S/c1-11-9-15(21-27-11)22-17(14-7-4-8-28-14)16(19(24)20(22)25)18(23)12-5-3-6-13(10-12)26-2/h3-10,17,23H,1-2H3/b18-16-",0,136,train
COc1cccc(C2C(C(=O)c3cc4ccccc4o3)C(=O)C(=O)N2c2cc(C)on2)c1OC,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C25H20N2O7/c1-13-11-19(26-34-13)27-21(15-8-6-10-17(31-2)24(15)32-3)20(23(29)25(27)30)22(28)18-12-14-7-4-5-9-16(14)33-18/h4-12,21,29H,1-3H3",0,137,train
CCN1CCCC1Cn1cnc2c([nH]c3ccc(C)cc32)c1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H22N4O/c1-3-21-8-4-5-13(21)10-22-11-19-16-14-9-12(2)6-7-15(14)20-17(16)18(22)23/h6-7,9,11,13,20H,3-5,8,10H2,1-2H3",1,138,train
COCCCNC(=O)c1c(N)n(/N=C/c2ccccn2)c2nc3ccccc3nc12,True,"Aliphatic long chain, imine",2,"InChI=1S/C21H21N7O2/c1-30-12-6-11-24-21(29)17-18-20(27-16-9-3-2-8-15(16)26-18)28(19(17)22)25-13-14-7-4-5-10-23-14/h2-5,7-10,13H,6,11-12,22H2,1H3,(H,24,29)/b25-13+",1,139,train
CCOC(=O)c1c(C)n(C)c2ccc(OC)c(NC(=O)CN3CCCCC3)c12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H29N3O4/c1-5-28-21(26)18-14(2)23(3)15-9-10-16(27-4)20(19(15)18)22-17(25)13-24-11-7-6-8-12-24/h9-10H,5-8,11-13H2,1-4H3,(H,22,25)",1,140,train
CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(CCCOC)c1=NC(=O)c1cccnc1,True,"Aliphatic long chain, Polycyclic aromatic hydrocarbon",2,"InChI=1S/C25H25N5O5/c1-4-35-25(33)19-14-18-21(27-20-16(2)8-6-11-30(20)24(18)32)29(12-7-13-34-3)22(19)28-23(31)17-9-5-10-26-15-17/h5-6,8-11,14-15H,4,7,12-13H2,1-3H3",0,141,train
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H18N2O6/c1-3-26-20(24)18-17(13-9-12(25-2)5-6-14(13)21-18)22-19(23)11-4-7-15-16(8-11)28-10-27-15/h4-9,21H,3,10H2,1-2H3,(H,22,23)",1,142,train
NC(=O)C1CCN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)CC1,True,(),0,"InChI=1S/C15H17N3O5S/c16-14(20)10-5-7-17(8-6-10)13(19)9-18-15(21)11-3-1-2-4-12(11)24(18,22)23/h1-4,10H,5-9H2,(H2,16,20)",0,143,train
CC(C)[C@H](N)c1nnc(SCc2ccc(Cl)cc2)o1,True,(),0,"InChI=1S/C13H16ClN3OS.ClH/c1-8(2)11(15)12-16-17-13(18-12)19-7-9-3-5-10(14)6-4-9;/h3-6,8,11H,7,15H2,1-2H3;1H/t11-;/m0./s1",1,144,train
CCN(CC)CCOC(=O)c1c(C)n(C)c2ccc(OC)cc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H26N2O3.ClH/c1-6-20(7-2)10-11-23-18(21)17-13(3)19(4)16-9-8-14(22-5)12-15(16)17;/h8-9,12H,6-7,10-11H2,1-5H3;1H",1,145,train
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1nonc1C,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H18N4O6/c1-5-26-17(23)15-14(19-16(22)13-8(2)20-27-21-13)9-6-11(24-3)12(25-4)7-10(9)18-15/h6-7,18H,5H2,1-4H3,(H,19,22)",1,146,train
COc1ccc(C(=O)OC(C)CN2CCN(C)CC2)cc1OC,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H26N2O4.ClH/c1-13(12-19-9-7-18(2)8-10-19)23-17(20)14-5-6-15(21-3)16(11-14)22-4;/h5-6,11,13H,7-10,12H2,1-4H3;1H",0,147,train
C[n+]1cccc(CNC(=O)C=NO)c1,True,"imine, oxime, Oxygen-nitrogen single bond, quaternary nitrogen",4,"InChI=1S/C9H11N3O2.HI/c1-12-4-2-3-8(7-12)5-10-9(13)6-11-14;/h2-4,6-7H,5H2,1H3,(H-,10,13,14);1H",0,148,train
COc1ccccc1-c1nnc2n1N=C(c1ccc(O)c(O)c1)CS2,True,catechol,1,"InChI=1S/C17H14N4O3S/c1-24-15-5-3-2-4-11(15)16-18-19-17-21(16)20-12(9-25-17)10-6-7-13(22)14(23)8-10/h2-8,22-23H,9H2,1H3",1,149,train
COc1ccc(-c2cc(-c3cc(F)ccc3O)[nH]n2)cc1OC,True,(),0,"InChI=1S/C17H15FN2O3/c1-22-16-6-3-10(7-17(16)23-2)13-9-14(20-19-13)12-8-11(18)4-5-15(12)21/h3-9,21H,1-2H3,(H,19,20)",1,150,train
COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)c1ccc2c(c1)OCO2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H16N2O6/c1-24-11-4-5-12-13(8-11)20-17(19(23)25-2)16(12)21-18(22)10-3-6-14-15(7-10)27-9-26-14/h3-8,20H,9H2,1-2H3,(H,21,22)",1,151,train
COc1cccc(-c2nnc3sc(-c4ccc(C)cc4)nn23)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H14N4OS/c1-11-6-8-12(9-7-11)16-20-21-15(18-19-17(21)23-16)13-4-3-5-14(10-13)22-2/h3-10H,1-2H3",1,152,train
CCOCCCn1cnc2c([nH]c3cc(OC)ccc32)c1=O,True,Aliphatic long chain,1,"InChI=1S/C16H19N3O3/c1-3-22-8-4-7-19-10-17-14-12-6-5-11(21-2)9-13(12)18-15(14)16(19)20/h5-6,9-10,18H,3-4,7-8H2,1-2H3",1,153,train
OC1(c2ccc(F)cc2)CCNC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C10H12FNO.ClH/c11-9-3-1-8(2-4-9)10(13)5-6-12-7-10;/h1-4,12-13H,5-7H2;1H",0,154,train
CCCn1nc(NC(=O)CC(C)C)c2cc3ccccc3nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H22N4O/c1-4-9-22-18-14(11-13-7-5-6-8-15(13)19-18)17(21-22)20-16(23)10-12(2)3/h5-8,11-12H,4,9-10H2,1-3H3,(H,20,21,23)",1,155,train
Cn1nnc(NC(=O)c2ccco2)n1,True,(),0,"InChI=1S/C7H7N5O2/c1-12-10-7(9-11-12)8-6(13)5-3-2-4-14-5/h2-4H,1H3,(H,8,10,13)",0,156,train
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1nonc1C,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H14N4O4/c1-3-22-15(21)13-12(9-6-4-5-7-10(9)16-13)17-14(20)11-8(2)18-23-19-11/h4-7,16H,3H2,1-2H3,(H,17,20)",1,157,train
Cc1[nH]nc(-c2ccc(O)cc2O)c1-c1ccc(Cl)cc1,True,(),0,"InChI=1S/C16H13ClN2O2/c1-9-15(10-2-4-11(17)5-3-10)16(19-18-9)13-7-6-12(20)8-14(13)21/h2-8,20-21H,1H3,(H,18,19)",1,158,train
CCOc1ccc(-c2nnc3n2N=C(c2ccc(OC)cc2)CS3)cc1,True,(),0,"InChI=1S/C19H18N4O2S/c1-3-25-16-10-6-14(7-11-16)18-20-21-19-23(18)22-17(12-26-19)13-4-8-15(24-2)9-5-13/h4-11H,3,12H2,1-2H3",1,159,train
CC(C)COP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccccc1F,True,phosphor,1,"InChI=1S/C19H25FNO3P/c1-14(2)13-24-25(23,16-11-9-15(10-12-16)21(3)4)19(22)17-7-5-6-8-18(17)20/h5-12,14,19,22H,13H2,1-4H3",0,160,train
Cn1c[n+](C)cc1C=NO,True,"imine, oxime, Oxygen-nitrogen single bond, quaternary nitrogen",4,"InChI=1S/C6H9N3O.HI/c1-8-4-6(3-7-10)9(2)5-8;/h3-5H,1-2H3;1H/b7-3+;",0,161,train
Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1,True,(),0,"InChI=1S/C15H11ClN2O2/c16-10-3-1-9(2-4-10)13-8-17-18-15(13)12-6-5-11(19)7-14(12)20/h1-8,19-20H,(H,17,18)",1,162,train
CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1,True,(),0,"InChI=1S/C19H18N4O2S/c1-3-25-14-10-8-13(9-11-14)16-12-26-19-21-20-18(23(19)22-16)15-6-4-5-7-17(15)24-2/h4-11H,3,12H2,1-2H3",1,163,train
COc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,True,(),0,"InChI=1S/C23H23N5O3/c1-29-16-3-4-17-18(11-16)26-22-21(17)24-13-25-23(22)28-8-6-27(7-9-28)12-15-2-5-19-20(10-15)31-14-30-19/h2-5,10-11,13,26H,6-9,12,14H2,1H3",1,164,train
NC(=O)C(=NO)c1ccccc1,True,"imine, oxime, Oxygen-nitrogen single bond",3,"InChI=1S/C8H8N2O2/c9-8(11)7(10-12)6-4-2-1-3-5-6/h1-5,12H,(H2,9,11)/b10-7-",0,165,train
CN(C)C(=O)COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H20N4O4S/c1-18(2)13(21)9-24-20-15(23)11-7-5-6-8-12(11)17-16(20)25-10-14(22)19(3)4/h5-8H,9-10H2,1-4H3",0,166,train
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H20N2O7/c1-4-28-21(25)19-18(12-8-15(26-2)16(27-3)9-13(12)22-19)23-20(24)11-5-6-14-17(7-11)30-10-29-14/h5-9,22H,4,10H2,1-3H3,(H,23,24)",1,167,train
N#CNC1=NCN(CCc2ccccc2)CN1,True,"cyanate/aminonitrile/thiocyanate, enamine",2,"InChI=1S/C12H15N5/c13-8-14-12-15-9-17(10-16-12)7-6-11-4-2-1-3-5-11/h1-5H,6-7,9-10H2,(H2,14,15,16)",0,168,train
COC(=O)C(NC(=O)Nc1ccc(C(C)=O)cc1)C(C)C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H20N2O4/c1-9(2)13(14(19)21-4)17-15(20)16-12-7-5-11(6-8-12)10(3)18/h5-9,13H,1-4H3,(H2,16,17,20)/t13-/m0/s1",0,169,train
CCOCCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C23H21N5O2/c1-2-30-14-8-13-27-15-24-21-19(23(27)29)20-22(28(21)16-9-4-3-5-10-16)26-18-12-7-6-11-17(18)25-20/h3-7,9-12,15H,2,8,13-14H2,1H3",1,170,train
